,chapter_path,frame,time,track_metadata,track_id,xmin,ymin,xmax,ymax,confidence,class
99070,AXA_2023-0221904/LGX050096.mp4,143,00:28:60,AXA_2023-0221904/LGX050096.mp4/1,523,1018.7608032226562,222.46437072753903,1312.4755859375,401.2611083984375,0.5304994583129883,elasmobranch
99071,AXA_2023-0221904/LGX050096.mp4,143,00:28:60,AXA_2023-0221904/LGX050096.mp4/2,524,1611.5408935546875,342.67724609375,1765.3919677734375,431.0335388183594,0.4335481226444244,elasmobranch
99072,AXA_2023-0221904/LGX050096.mp4,144,00:28:80,AXA_2023-0221904/LGX050096.mp4/1,523,1667.45751953125,347.6268310546875,1792.00390625,431.8527526855469,0.5215727686882019,elasmobranch
99073,AXA_2023-0221904/LGX050096.mp4,146,00:29:20,AXA_2023-0221904/LGX050096.mp4/1,523,1689.8001708984375,341.7269287109375,1821.8045654296875,431.47607421875,0.5501119494438171,elasmobranch
99074,AXA_2023-0221904/LGX050096.mp4,147,00:29:40,AXA_2023-0221904/LGX050096.mp4/1,523,1681.48681640625,344.61505126953125,1828.7578125,437.0010986328125,0.578755795955658,elasmobranch
99075,AXA_2023-0221904/LGX050096.mp4,148,00:29:60,AXA_2023-0221904/LGX050096.mp4/1,523,1672.83984375,349.6548156738281,1827.708984375,438.4355163574219,0.6444122195243835,elasmobranch
99076,AXA_2023-0221904/LGX050096.mp4,149,00:29:80,AXA_2023-0221904/LGX050096.mp4/1,523,1676.67236328125,352.8402099609375,1831.33984375,432.1226806640625,0.6674085259437561,elasmobranch
99077,AXA_2023-0221904/LGX050096.mp4,149,00:29:80,AXA_2023-0221904/LGX050096.mp4/2,524,1283.3118896484375,27.2978744506836,1468.4820556640625,191.6556396484375,0.4296731948852539,elasmobranch
99078,AXA_2023-0221904/LGX050096.mp4,150,00:30:00,AXA_2023-0221904/LGX050096.mp4/1,523,1282.594970703125,21.7335205078125,1477.761962890625,207.39016723632807,0.4259153008460998,elasmobranch
99079,AXA_2023-0221904/LGX050096.mp4,151,00:30:20,AXA_2023-0221904/LGX050096.mp4/1,523,133.52703857421875,496.0059509277344,290.93133544921875,578.2801513671875,0.4421197772026062,elasmobranch
99080,AXA_2023-0221904/LGX050096.mp4,152,00:30:40,AXA_2023-0221904/LGX050096.mp4/1,523,142.34054565429688,499.2550048828125,288.5915832519531,572.712890625,0.4686053693294525,elasmobranch
99081,AXA_2023-0221904/LGX050096.mp4,154,00:30:80,AXA_2023-0221904/LGX050096.mp4/1,523,24.162322998046875,276.78662109375,583.173095703125,473.2434387207031,0.7682961821556091,elasmobranch
99082,AXA_2023-0221904/LGX050096.mp4,155,00:31:00,AXA_2023-0221904/LGX050096.mp4/1,523,0.0,279.07501220703125,389.29925537109375,497.4456176757813,0.6408593654632568,elasmobranch
99083,AXA_2023-0221904/LGX050096.mp4,175,00:35:00,AXA_2023-0221904/LGX050096.mp4/1,523,224.2090759277344,505.8279724121094,367.6288146972656,573.6517333984375,0.4821042418479919,elasmobranch
99084,AXA_2023-0221904/LGX050096.mp4,176,00:35:20,AXA_2023-0221904/LGX050096.mp4/1,523,216.9893951416016,502.129150390625,387.9383544921875,578.1864013671875,0.4062575101852417,elasmobranch
99085,AXA_2023-0221904/LGX050096.mp4,177,00:35:40,AXA_2023-0221904/LGX050096.mp4/1,523,247.97897338867188,496.4181213378906,400.700439453125,576.7750244140625,0.6519792675971985,elasmobranch
99086,AXA_2023-0221904/LGX050096.mp4,178,00:35:60,AXA_2023-0221904/LGX050096.mp4/1,523,264.5951538085937,499.8187255859375,407.1697082519531,573.1441650390625,0.4834950268268585,elasmobranch
99087,AXA_2023-0221904/LGX050096.mp4,179,00:35:80,AXA_2023-0221904/LGX050096.mp4/1,523,260.2656555175781,498.3797302246094,424.6317443847656,574.4246826171875,0.5303564667701721,elasmobranch
99088,AXA_2023-0221904/LGX050096.mp4,185,00:37:00,AXA_2023-0221904/LGX050096.mp4/1,523,1665.17041015625,355.9378662109375,1769.427001953125,442.0484313964844,0.4681861400604248,elasmobranch
99089,AXA_2023-0221904/LGX050096.mp4,186,00:37:20,AXA_2023-0221904/LGX050096.mp4/1,523,1672.90478515625,355.1116943359375,1781.503173828125,444.3865966796875,0.4748543500900268,elasmobranch
99090,AXA_2023-0221904/LGX050096.mp4,193,00:38:60,AXA_2023-0221904/LGX050096.mp4/1,523,223.5465087890625,520.75732421875,395.4825439453125,599.794677734375,0.5083866715431213,elasmobranch
99091,AXA_2023-0221904/LGX050096.mp4,196,00:39:20,AXA_2023-0221904/LGX050096.mp4/1,523,139.8905029296875,520.700927734375,301.574462890625,603.7627563476562,0.5633692741394043,elasmobranch
99092,AXA_2023-0221904/LGX050096.mp4,197,00:39:40,AXA_2023-0221904/LGX050096.mp4/1,523,110.56118774414062,524.4720458984375,274.59033203125,602.7966918945312,0.5178511738777161,elasmobranch
99093,AXA_2023-0221904/LGX050096.mp4,269,00:53:80,AXA_2023-0221904/LGX050096.mp4/1,523,1721.3294677734375,328.01678466796875,1919.7286376953125,459.6435241699219,0.5405703783035278,elasmobranch
99094,AXA_2023-0221904/LGX050096.mp4,283,00:56:60,AXA_2023-0221904/LGX050096.mp4/1,523,1752.5731201171875,391.1658325195313,1919.2628173828125,525.6758422851562,0.40129354596138,elasmobranch
99095,AXA_2023-0221904/LGX050096.mp4,289,00:57:80,AXA_2023-0221904/LGX050096.mp4/1,523,1564.9072265625,418.83636474609375,1783.44140625,515.2811279296875,0.4433192908763885,elasmobranch
99096,AXA_2023-0221904/LGX050096.mp4,290,00:58:00,AXA_2023-0221904/LGX050096.mp4/1,523,1561.34814453125,422.4648742675781,1760.39892578125,509.3661804199219,0.5906264781951904,elasmobranch
99097,AXA_2023-0221904/LGX050096.mp4,292,00:58:40,AXA_2023-0221904/LGX050096.mp4/1,523,1548.888427734375,411.7720947265625,1747.74609375,519.5491943359375,0.4712491333484649,elasmobranch
99098,AXA_2023-0221904/LGX050096.mp4,298,00:59:60,AXA_2023-0221904/LGX050096.mp4/1,523,1582.7149658203125,416.0832824707031,1779.4354248046875,507.2904968261719,0.5209397077560425,elasmobranch
99099,AXA_2023-0221904/LGX050096.mp4,299,00:59:80,AXA_2023-0221904/LGX050096.mp4/1,523,1589.8128662109375,413.668701171875,1817.1082763671875,518.3896484375,0.4537698924541473,elasmobranch
99100,AXA_2023-0221904/LGX050096.mp4,300,01:00:00,AXA_2023-0221904/LGX050096.mp4/1,523,1591.66845703125,412.257080078125,1801.760009765625,520.1494140625,0.4945007562637329,elasmobranch
99101,AXA_2023-0221904/LGX050096.mp4,315,01:03:00,AXA_2023-0221904/LGX050096.mp4/1,523,275.43853759765625,408.9933471679688,393.5374755859375,482.5455322265625,0.5560251474380493,elasmobranch
99102,AXA_2023-0221904/LGX050096.mp4,316,01:03:20,AXA_2023-0221904/LGX050096.mp4/1,523,1695.841552734375,395.6906127929688,1919.341552734375,575.9786987304688,0.5553582310676575,elasmobranch
99103,AXA_2023-0221904/LGX050096.mp4,324,01:04:80,AXA_2023-0221904/LGX050096.mp4/1,523,82.96083068847656,379.531494140625,395.3759765625,511.83251953125,0.4729714691638946,elasmobranch
99104,AXA_2023-0221904/LGX050096.mp4,363,01:12:60,AXA_2023-0221904/LGX050096.mp4/1,523,0.2747955322265625,358.1956787109375,231.6529083251953,522.84375,0.6118550300598145,elasmobranch
99105,AXA_2023-0221904/LGX050096.mp4,382,01:16:40,AXA_2023-0221904/LGX050096.mp4/1,523,1605.8507080078125,131.96865844726562,1790.5242919921875,204.79214477539065,0.4348680078983307,elasmobranch
99106,AXA_2023-0221904/LGX050096.mp4,386,01:17:20,AXA_2023-0221904/LGX050096.mp4/1,523,1579.365234375,151.30303955078125,1761.3782958984375,222.0338897705078,0.4464605450630188,elasmobranch
99107,AXA_2023-0221904/LGX050096.mp4,408,01:21:60,AXA_2023-0221904/LGX050096.mp4/1,523,0.0959701538085937,422.20806884765625,214.14718627929688,531.767578125,0.4736360609531402,elasmobranch
99108,AXA_2023-0221904/LGX050096.mp4,408,01:21:60,AXA_2023-0221904/LGX050096.mp4/2,524,0.8882675170898438,135.71304321289062,156.140380859375,248.6463165283203,0.4318574368953705,elasmobranch
99109,AXA_2023-0221904/LGX050096.mp4,417,01:23:40,AXA_2023-0221904/LGX050096.mp4/1,523,494.7859802246094,385.6781005859375,600.5899658203125,448.0191955566406,0.4148971140384674,elasmobranch
99110,AXA_2023-0221904/LGX050096.mp4,424,01:24:80,AXA_2023-0221904/LGX050096.mp4/1,523,0.8217315673828125,365.6129150390625,419.043701171875,557.5738525390625,0.4526311755180359,elasmobranch
99111,AXA_2023-0221904/LGX050096.mp4,433,01:26:60,AXA_2023-0221904/LGX050096.mp4/1,523,0.2999725341796875,342.3265380859375,169.4798583984375,462.9705810546875,0.6256681680679321,elasmobranch
99112,AXA_2023-0221904/LGX050096.mp4,436,01:27:20,AXA_2023-0221904/LGX050096.mp4/1,523,1.2514114379882812,356.093505859375,222.0662841796875,464.6697387695313,0.4665372669696808,elasmobranch
99113,AXA_2023-0221904/LGX050096.mp4,539,01:47:80,AXA_2023-0221904/LGX050096.mp4/1,523,116.02893829345705,452.46722412109375,366.60546875,540.8211669921875,0.4482186734676361,elasmobranch
99114,AXA_2023-0221904/LGX050096.mp4,551,01:50:20,AXA_2023-0221904/LGX050096.mp4/1,523,1.0925216674804688,442.21185302734375,221.33551025390625,537.8109130859375,0.5584127902984619,elasmobranch
99115,AXA_2023-0221904/LGX050096.mp4,552,01:50:40,AXA_2023-0221904/LGX050096.mp4/1,523,4.8345794677734375,441.8311767578125,241.79000854492188,534.37890625,0.4327760934829712,elasmobranch
99116,AXA_2023-0221904/LGX050096.mp4,562,01:52:40,AXA_2023-0221904/LGX050096.mp4/1,523,126.38742065429688,408.017578125,391.4127502441406,504.2905883789063,0.5448217391967773,elasmobranch
99117,AXA_2023-0221904/LGX050096.mp4,563,01:52:60,AXA_2023-0221904/LGX050096.mp4/1,523,99.16896057128906,416.0569152832031,382.9439086914063,501.9894104003906,0.5999556183815002,elasmobranch
99118,AXA_2023-0221904/LGX050096.mp4,564,01:52:80,AXA_2023-0221904/LGX050096.mp4/1,523,89.25007629394531,423.9040832519531,364.3255615234375,500.5137634277344,0.6076824069023132,elasmobranch
99119,AXA_2023-0221904/LGX050096.mp4,568,01:53:60,AXA_2023-0221904/LGX050096.mp4/1,523,831.68017578125,348.8705749511719,1122.5843505859375,503.4683532714844,0.5695412755012512,elasmobranch
99120,AXA_2023-0221904/LGX050096.mp4,569,01:53:80,AXA_2023-0221904/LGX050096.mp4/1,523,1195.419677734375,162.33697509765625,1514.5684814453125,338.37353515625,0.4075941443443298,elasmobranch
99121,AXA_2023-0221904/LGX050096.mp4,573,01:54:60,AXA_2023-0221904/LGX050096.mp4/1,523,668.5216064453125,269.74835205078125,920.8274536132812,403.7798461914063,0.7053763270378113,elasmobranch
99122,AXA_2023-0221904/LGX050096.mp4,621,02:04:20,AXA_2023-0221904/LGX050096.mp4/1,523,496.569091796875,336.2374267578125,641.9576416015625,437.2810363769531,0.4466429352760315,elasmobranch
