chapter_path,frame,time,track_metadata,track_id,xmin,ymin,xmax,ymax,confidence,class
/Volumes/Nuevo vol/BRUVS/BRUV Go pro 1station/05:02:22 VILLINGILI/GH020009_B.MP4,3172,10:34:40,/Volumes/Nuevo vol/BRUVS/BRUV Go pro 1station/05:02:22 VILLINGILI/GH020009_B.MP4/161,41,872.3763427734375,33.365238189697266,1173.614013671875,175.4183807373047,0.8512815237045288,elasmobranch
/Volumes/Nuevo vol/BRUVS/BRUV Go pro 1station/05:02:22 VILLINGILI/GH020009_B.MP4,3173,10:34:60,/Volumes/Nuevo vol/BRUVS/BRUV Go pro 1station/05:02:22 VILLINGILI/GH020009_B.MP4/157,39,557.3521728515625,169.4991455078125,739.020751953125,254.741928100586,0.7710942625999451,elasmobranch
/Volumes/Nuevo vol/BRUVS/BRUV Go pro 1station/05:02:22 VILLINGILI/GH020009_B.MP4,3173,10:34:60,/Volumes/Nuevo vol/BRUVS/BRUV Go pro 1station/05:02:22 VILLINGILI/GH020009_B.MP4/161,41,893.2579956054688,15.712990760803224,1209.6322021484375,143.44021606445312,0.8167075514793396,elasmobranch
/Volumes/Nuevo vol/BRUVS/BRUV Go pro 1station/05:02:22 VILLINGILI/GH020009_B.MP4,3174,10:34:80,/Volumes/Nuevo vol/BRUVS/BRUV Go pro 1station/05:02:22 VILLINGILI/GH020009_B.MP4/157,39,582.7029418945312,165.48626708984375,760.5699462890625,250.85617065429688,0.7583886981010437,elasmobranch
/Volumes/Nuevo vol/BRUVS/BRUV Go pro 1station/05:02:22 VILLINGILI/GH020009_B.MP4,3174,10:34:80,/Volumes/Nuevo vol/BRUVS/BRUV Go pro 1station/05:02:22 VILLINGILI/GH020009_B.MP4/161,41,937.0648803710938,5.246411323547363,1246.898681640625,125.21163177490234,0.8081823587417603,elasmobranch
/Volumes/Nuevo vol/BRUVS/BRUV Go pro 1station/05:02:22 VILLINGILI/GH020009_B.MP4,3175,10:35:00,/Volumes/Nuevo vol/BRUVS/BRUV Go pro 1station/05:02:22 VILLINGILI/GH020009_B.MP4/157,39,595.6422119140625,158.224365234375,784.2733154296875,247.4827117919922,0.7742390036582947,elasmobranch
/Volumes/Nuevo vol/BRUVS/BRUV Go pro 1station/05:02:22 VILLINGILI/GH020009_B.MP4,3175,10:35:00,/Volumes/Nuevo vol/BRUVS/BRUV Go pro 1station/05:02:22 VILLINGILI/GH020009_B.MP4/161,41,1019.425537109375,2.783273220062256,1290.122314453125,112.80855560302734,0.7934815883636475,elasmobranch
/Volumes/Nuevo vol/BRUVS/BRUV Go pro 1station/05:02:22 VILLINGILI/GH020009_B.MP4,3176,10:35:20,/Volumes/Nuevo vol/BRUVS/BRUV Go pro 1station/05:02:22 VILLINGILI/GH020009_B.MP4/157,39,614.0053100585938,152.9124755859375,808.7340698242188,242.5708770751953,0.7719525694847107,elasmobranch
/Volumes/Nuevo vol/BRUVS/BRUV Go pro 1station/05:02:22 VILLINGILI/GH020009_B.MP4,3176,10:35:20,/Volumes/Nuevo vol/BRUVS/BRUV Go pro 1station/05:02:22 VILLINGILI/GH020009_B.MP4/161,41,1050.7755126953125,1.9848418235778809,1327.313720703125,111.33985137939452,0.8023903369903564,elasmobranch
/Volumes/Nuevo vol/BRUVS/BRUV Go pro 1station/05:02:22 VILLINGILI/GH020009_B.MP4,3177,10:35:40,/Volumes/Nuevo vol/BRUVS/BRUV Go pro 1station/05:02:22 VILLINGILI/GH020009_B.MP4/157,39,641.0741577148438,150.68234252929688,828.3409423828125,240.4817047119141,0.8019849061965942,elasmobranch
/Volumes/Nuevo vol/BRUVS/BRUV Go pro 1station/05:02:22 VILLINGILI/GH020009_B.MP4,3177,10:35:40,/Volumes/Nuevo vol/BRUVS/BRUV Go pro 1station/05:02:22 VILLINGILI/GH020009_B.MP4/161,41,1096.516357421875,5.471672534942627,1364.0338134765625,110.99111938476562,0.7862231731414795,elasmobranch
/Volumes/Nuevo vol/BRUVS/BRUV Go pro 1station/05:02:22 VILLINGILI/GH020009_B.MP4,3178,10:35:60,/Volumes/Nuevo vol/BRUVS/BRUV Go pro 1station/05:02:22 VILLINGILI/GH020009_B.MP4/157,39,659.796142578125,134.80804443359375,852.9724731445312,232.14523315429688,0.7377740740776062,elasmobranch
/Volumes/Nuevo vol/BRUVS/BRUV Go pro 1station/05:02:22 VILLINGILI/GH020009_B.MP4,3178,10:35:60,/Volumes/Nuevo vol/BRUVS/BRUV Go pro 1station/05:02:22 VILLINGILI/GH020009_B.MP4/161,41,1167.4984130859375,0.0,1386.1234130859375,90.6269073486328,0.7639977335929871,elasmobranch
/Volumes/Nuevo vol/BRUVS/BRUV Go pro 1station/05:02:22 VILLINGILI/GH020009_B.MP4,3179,10:35:80,/Volumes/Nuevo vol/BRUVS/BRUV Go pro 1station/05:02:22 VILLINGILI/GH020009_B.MP4/157,39,695.5302734375,128.23866271972656,872.5452880859375,225.47848510742188,0.7821053862571716,elasmobranch
/Volumes/Nuevo vol/BRUVS/BRUV Go pro 1station/05:02:22 VILLINGILI/GH020009_B.MP4,3179,10:35:80,/Volumes/Nuevo vol/BRUVS/BRUV Go pro 1station/05:02:22 VILLINGILI/GH020009_B.MP4/161,41,1193.432861328125,0.0,1393.4473876953125,79.72160339355469,0.7623226046562195,elasmobranch
/Volumes/Nuevo vol/BRUVS/BRUV Go pro 1station/05:02:22 VILLINGILI/GH020009_B.MP4,3180,10:36:00,/Volumes/Nuevo vol/BRUVS/BRUV Go pro 1station/05:02:22 VILLINGILI/GH020009_B.MP4/157,39,730.2386474609375,119.88774871826172,898.6752319335938,216.37429809570312,0.7590909600257874,elasmobranch
/Volumes/Nuevo vol/BRUVS/BRUV Go pro 1station/05:02:22 VILLINGILI/GH020009_B.MP4,3180,10:36:00,/Volumes/Nuevo vol/BRUVS/BRUV Go pro 1station/05:02:22 VILLINGILI/GH020009_B.MP4/161,41,1242.0125732421875,0.0,1402.0640869140625,55.84193420410156,0.539435625076294,elasmobranch
/Volumes/Nuevo vol/BRUVS/BRUV Go pro 1station/05:02:22 VILLINGILI/GH020009_B.MP4,3181,10:36:20,/Volumes/Nuevo vol/BRUVS/BRUV Go pro 1station/05:02:22 VILLINGILI/GH020009_B.MP4/157,39,746.3280639648438,111.0054168701172,921.09033203125,213.15533447265625,0.7842569351196289,elasmobranch
/Volumes/Nuevo vol/BRUVS/BRUV Go pro 1station/05:02:22 VILLINGILI/GH020009_B.MP4,3182,10:36:40,/Volumes/Nuevo vol/BRUVS/BRUV Go pro 1station/05:02:22 VILLINGILI/GH020009_B.MP4/157,39,762.8185424804688,106.40369415283205,941.2615966796876,206.5046539306641,0.8049251437187195,elasmobranch
/Volumes/Nuevo vol/BRUVS/BRUV Go pro 1station/05:02:22 VILLINGILI/GH020009_B.MP4,3183,10:36:60,/Volumes/Nuevo vol/BRUVS/BRUV Go pro 1station/05:02:22 VILLINGILI/GH020009_B.MP4/157,39,781.7688598632812,97.61355590820312,967.1248168945312,194.8005828857422,0.814720869064331,elasmobranch
/Volumes/Nuevo vol/BRUVS/BRUV Go pro 1station/05:02:22 VILLINGILI/GH020009_B.MP4,3184,10:36:80,/Volumes/Nuevo vol/BRUVS/BRUV Go pro 1station/05:02:22 VILLINGILI/GH020009_B.MP4/157,39,806.6636352539062,90.79991149902344,991.2943725585938,190.82872009277344,0.7790562510490417,elasmobranch
/Volumes/Nuevo vol/BRUVS/BRUV Go pro 1station/05:02:22 VILLINGILI/GH020009_B.MP4,3185,10:37:00,/Volumes/Nuevo vol/BRUVS/BRUV Go pro 1station/05:02:22 VILLINGILI/GH020009_B.MP4/157,39,835.5942993164062,84.66928100585938,1016.461669921875,183.36636352539065,0.7831317186355591,elasmobranch
/Volumes/Nuevo vol/BRUVS/BRUV Go pro 1station/05:02:22 VILLINGILI/GH020009_B.MP4,3186,10:37:20,/Volumes/Nuevo vol/BRUVS/BRUV Go pro 1station/05:02:22 VILLINGILI/GH020009_B.MP4/157,39,852.552490234375,78.47265625,1039.0316162109375,178.0884552001953,0.8126186728477478,elasmobranch
/Volumes/Nuevo vol/BRUVS/BRUV Go pro 1station/05:02:22 VILLINGILI/GH020009_B.MP4,3187,10:37:40,/Volumes/Nuevo vol/BRUVS/BRUV Go pro 1station/05:02:22 VILLINGILI/GH020009_B.MP4/157,39,873.8472290039062,66.8476333618164,1060.0943603515625,166.03135681152344,0.7923082709312439,elasmobranch
/Volumes/Nuevo vol/BRUVS/BRUV Go pro 1station/05:02:22 VILLINGILI/GH020009_B.MP4,3188,10:37:60,/Volumes/Nuevo vol/BRUVS/BRUV Go pro 1station/05:02:22 VILLINGILI/GH020009_B.MP4/157,39,902.323486328125,60.15624237060547,1077.576904296875,156.14210510253906,0.8135483264923096,elasmobranch
/Volumes/Nuevo vol/BRUVS/BRUV Go pro 1station/05:02:22 VILLINGILI/GH020009_B.MP4,3189,10:37:80,/Volumes/Nuevo vol/BRUVS/BRUV Go pro 1station/05:02:22 VILLINGILI/GH020009_B.MP4/157,39,934.2737426757812,53.607872009277344,1098.6077880859375,148.13107299804688,0.8364107608795166,elasmobranch
/Volumes/Nuevo vol/BRUVS/BRUV Go pro 1station/05:02:22 VILLINGILI/GH020009_B.MP4,3190,10:38:00,/Volumes/Nuevo vol/BRUVS/BRUV Go pro 1station/05:02:22 VILLINGILI/GH020009_B.MP4/157,39,962.9876098632812,51.801788330078125,1122.3465576171875,145.5474090576172,0.8138701915740967,elasmobranch
/Volumes/Nuevo vol/BRUVS/BRUV Go pro 1station/05:02:22 VILLINGILI/GH020009_B.MP4,3191,10:38:20,/Volumes/Nuevo vol/BRUVS/BRUV Go pro 1station/05:02:22 VILLINGILI/GH020009_B.MP4/157,39,988.1259765625,34.787105560302734,1170.5244140625,130.46603393554688,0.444301038980484,elasmobranch
/Volumes/Nuevo vol/BRUVS/BRUV Go pro 1station/05:02:22 VILLINGILI/GH020009_B.MP4,3194,10:38:80,/Volumes/Nuevo vol/BRUVS/BRUV Go pro 1station/05:02:22 VILLINGILI/GH020009_B.MP4/157,39,1024.42236328125,22.683807373046875,1211.638671875,118.06581115722656,0.7128065228462219,elasmobranch
/Volumes/Nuevo vol/BRUVS/BRUV Go pro 1station/05:02:22 VILLINGILI/GH020009_B.MP4,3195,10:39:00,/Volumes/Nuevo vol/BRUVS/BRUV Go pro 1station/05:02:22 VILLINGILI/GH020009_B.MP4/157,39,1057.6981201171875,9.577338218688965,1246.0419921875,110.7237319946289,0.8092241883277893,elasmobranch
/Volumes/Nuevo vol/BRUVS/BRUV Go pro 1station/05:02:22 VILLINGILI/GH020009_B.MP4,3196,10:39:20,/Volumes/Nuevo vol/BRUVS/BRUV Go pro 1station/05:02:22 VILLINGILI/GH020009_B.MP4/157,39,1096.1329345703125,14.561800956726074,1291.2508544921875,113.40401458740234,0.7612769603729248,elasmobranch
/Volumes/Nuevo vol/BRUVS/BRUV Go pro 1station/05:02:22 VILLINGILI/GH020009_B.MP4,3197,10:39:40,/Volumes/Nuevo vol/BRUVS/BRUV Go pro 1station/05:02:22 VILLINGILI/GH020009_B.MP4/157,39,1138.6990966796875,4.345097064971924,1318.15380859375,85.34226989746094,0.7132616639137268,elasmobranch
/Volumes/Nuevo vol/BRUVS/BRUV Go pro 1station/05:02:22 VILLINGILI/GH020009_B.MP4,3198,10:39:60,/Volumes/Nuevo vol/BRUVS/BRUV Go pro 1station/05:02:22 VILLINGILI/GH020009_B.MP4/157,39,1157.4149169921875,0.0,1325.98583984375,72.2374038696289,0.6523165106773376,elasmobranch
/Volumes/Nuevo vol/BRUVS/BRUV Go pro 1station/05:02:22 VILLINGILI/GH020009_B.MP4,3199,10:39:80,/Volumes/Nuevo vol/BRUVS/BRUV Go pro 1station/05:02:22 VILLINGILI/GH020009_B.MP4/157,39,1165.0040283203125,0.0,1348.9901123046875,63.57295227050781,0.6561452150344849,elasmobranch
/Volumes/Nuevo vol/BRUVS/BRUV Go pro 1station/05:02:22 VILLINGILI/GH020009_B.MP4,3200,10:40:00,/Volumes/Nuevo vol/BRUVS/BRUV Go pro 1station/05:02:22 VILLINGILI/GH020009_B.MP4/157,39,1077.805908203125,0.0,1352.7628173828125,56.99907684326172,0.6039004325866699,elasmobranch
/Volumes/Nuevo vol/BRUVS/BRUV Go pro 1station/05:02:22 VILLINGILI/GH020009_B.MP4,3201,10:40:20,/Volumes/Nuevo vol/BRUVS/BRUV Go pro 1station/05:02:22 VILLINGILI/GH020009_B.MP4/157,39,1026.426513671875,0.0,1391.4755859375,64.5435791015625,0.4606380760669708,elasmobranch
/Volumes/Nuevo vol/BRUVS/BRUV Go pro 1station/05:02:22 VILLINGILI/GH020009_B.MP4,3202,10:40:40,/Volumes/Nuevo vol/BRUVS/BRUV Go pro 1station/05:02:22 VILLINGILI/GH020009_B.MP4/157,39,997.9852294921876,0.0,1271.2406005859375,70.92807006835938,0.6676506400108337,elasmobranch
/Volumes/Nuevo vol/BRUVS/BRUV Go pro 1station/05:02:22 VILLINGILI/GH020009_B.MP4,3203,10:40:60,/Volumes/Nuevo vol/BRUVS/BRUV Go pro 1station/05:02:22 VILLINGILI/GH020009_B.MP4/157,39,961.9540405273438,0.0851254612207412,1186.6224365234375,79.83428192138672,0.6817213296890259,elasmobranch
/Volumes/Nuevo vol/BRUVS/BRUV Go pro 1station/05:02:22 VILLINGILI/GH020009_B.MP4,3204,10:40:80,/Volumes/Nuevo vol/BRUVS/BRUV Go pro 1station/05:02:22 VILLINGILI/GH020009_B.MP4/157,39,930.932373046875,3.304079055786133,1141.4666748046875,87.38056945800781,0.6841756105422974,elasmobranch
/Volumes/Nuevo vol/BRUVS/BRUV Go pro 1station/05:02:22 VILLINGILI/GH020009_B.MP4,3205,10:41:00,/Volumes/Nuevo vol/BRUVS/BRUV Go pro 1station/05:02:22 VILLINGILI/GH020009_B.MP4/157,39,904.9999389648438,0.9383445978164672,1112.3095703125,87.94374084472656,0.705457329750061,elasmobranch
/Volumes/Nuevo vol/BRUVS/BRUV Go pro 1station/05:02:22 VILLINGILI/GH020009_B.MP4,3206,10:41:20,/Volumes/Nuevo vol/BRUVS/BRUV Go pro 1station/05:02:22 VILLINGILI/GH020009_B.MP4/157,39,879.5257568359375,0.0,1113.32958984375,89.63314819335938,0.6631885766983032,elasmobranch
/Volumes/Nuevo vol/BRUVS/BRUV Go pro 1station/05:02:22 VILLINGILI/GH020009_B.MP4,3207,10:41:40,/Volumes/Nuevo vol/BRUVS/BRUV Go pro 1station/05:02:22 VILLINGILI/GH020009_B.MP4/157,39,859.3809204101562,0.0916541069746017,1110.7105712890625,99.27703857421876,0.7550575137138367,elasmobranch
/Volumes/Nuevo vol/BRUVS/BRUV Go pro 1station/05:02:22 VILLINGILI/GH020009_B.MP4,3208,10:41:60,/Volumes/Nuevo vol/BRUVS/BRUV Go pro 1station/05:02:22 VILLINGILI/GH020009_B.MP4/157,39,841.794189453125,0.0,1091.9140625,105.23119354248048,0.7886563539505005,elasmobranch
/Volumes/Nuevo vol/BRUVS/BRUV Go pro 1station/05:02:22 VILLINGILI/GH020009_B.MP4,3209,10:41:80,/Volumes/Nuevo vol/BRUVS/BRUV Go pro 1station/05:02:22 VILLINGILI/GH020009_B.MP4/157,39,825.3469848632812,0.0,1071.0767822265625,110.47915649414062,0.8367623090744019,elasmobranch
/Volumes/Nuevo vol/BRUVS/BRUV Go pro 1station/05:02:22 VILLINGILI/GH020009_B.MP4,3210,10:42:00,/Volumes/Nuevo vol/BRUVS/BRUV Go pro 1station/05:02:22 VILLINGILI/GH020009_B.MP4/157,39,811.2169189453125,0.0,1057.8834228515625,119.67981719970705,0.837470531463623,elasmobranch
/Volumes/Nuevo vol/BRUVS/BRUV Go pro 1station/05:02:22 VILLINGILI/GH020009_B.MP4,3211,10:42:20,/Volumes/Nuevo vol/BRUVS/BRUV Go pro 1station/05:02:22 VILLINGILI/GH020009_B.MP4/157,39,800.1581420898438,0.8456863760948181,1053.4979248046875,134.524658203125,0.8254782557487488,elasmobranch
/Volumes/Nuevo vol/BRUVS/BRUV Go pro 1station/05:02:22 VILLINGILI/GH020009_B.MP4,3212,10:42:40,/Volumes/Nuevo vol/BRUVS/BRUV Go pro 1station/05:02:22 VILLINGILI/GH020009_B.MP4/157,39,803.5512084960938,3.2652242183685303,1056.1168212890625,136.95460510253906,0.8185524344444275,elasmobranch
/Volumes/Nuevo vol/BRUVS/BRUV Go pro 1station/05:02:22 VILLINGILI/GH020009_B.MP4,3213,10:42:60,/Volumes/Nuevo vol/BRUVS/BRUV Go pro 1station/05:02:22 VILLINGILI/GH020009_B.MP4/157,39,794.2711791992188,28.503562927246094,1042.8187255859375,149.55816650390625,0.7942233681678772,elasmobranch
/Volumes/Nuevo vol/BRUVS/BRUV Go pro 1station/05:02:22 VILLINGILI/GH020009_B.MP4,3214,10:42:80,/Volumes/Nuevo vol/BRUVS/BRUV Go pro 1station/05:02:22 VILLINGILI/GH020009_B.MP4/157,39,777.7954711914062,48.4897346496582,1020.5531005859376,161.35057067871094,0.79002445936203,elasmobranch
/Volumes/Nuevo vol/BRUVS/BRUV Go pro 1station/05:02:22 VILLINGILI/GH020009_B.MP4,3215,10:43:00,/Volumes/Nuevo vol/BRUVS/BRUV Go pro 1station/05:02:22 VILLINGILI/GH020009_B.MP4/157,39,753.8682250976562,55.066368103027344,988.121337890625,166.90232849121094,0.7968676090240479,elasmobranch
/Volumes/Nuevo vol/BRUVS/BRUV Go pro 1station/05:02:22 VILLINGILI/GH020009_B.MP4,3216,10:43:20,/Volumes/Nuevo vol/BRUVS/BRUV Go pro 1station/05:02:22 VILLINGILI/GH020009_B.MP4/157,39,738.561279296875,56.09124374389648,964.607421875,165.01490783691406,0.8237177133560181,elasmobranch
/Volumes/Nuevo vol/BRUVS/BRUV Go pro 1station/05:02:22 VILLINGILI/GH020009_B.MP4,3217,10:43:40,/Volumes/Nuevo vol/BRUVS/BRUV Go pro 1station/05:02:22 VILLINGILI/GH020009_B.MP4/157,39,735.1172485351562,63.16451644897461,944.4749755859376,167.69760131835938,0.790565550327301,elasmobranch
/Volumes/Nuevo vol/BRUVS/BRUV Go pro 1station/05:02:22 VILLINGILI/GH020009_B.MP4,3218,10:43:60,/Volumes/Nuevo vol/BRUVS/BRUV Go pro 1station/05:02:22 VILLINGILI/GH020009_B.MP4/157,39,712.9503173828125,80.88819885253906,914.6262817382812,183.6454162597656,0.804519772529602,elasmobranch
/Volumes/Nuevo vol/BRUVS/BRUV Go pro 1station/05:02:22 VILLINGILI/GH020009_B.MP4,3219,10:43:80,/Volumes/Nuevo vol/BRUVS/BRUV Go pro 1station/05:02:22 VILLINGILI/GH020009_B.MP4/157,39,690.4297485351562,85.99063110351562,887.9667358398438,190.93882751464844,0.8199238181114197,elasmobranch
/Volumes/Nuevo vol/BRUVS/BRUV Go pro 1station/05:02:22 VILLINGILI/GH020009_B.MP4,3220,10:44:00,/Volumes/Nuevo vol/BRUVS/BRUV Go pro 1station/05:02:22 VILLINGILI/GH020009_B.MP4/157,39,669.8194580078125,88.78124237060547,863.2276000976562,191.04396057128903,0.8167737126350403,elasmobranch
/Volumes/Nuevo vol/BRUVS/BRUV Go pro 1station/05:02:22 VILLINGILI/GH020009_B.MP4,3221,10:44:20,/Volumes/Nuevo vol/BRUVS/BRUV Go pro 1station/05:02:22 VILLINGILI/GH020009_B.MP4/157,39,645.2424926757812,81.63288116455078,838.1373291015625,185.09947204589844,0.8101261258125305,elasmobranch
/Volumes/Nuevo vol/BRUVS/BRUV Go pro 1station/05:02:22 VILLINGILI/GH020009_B.MP4,3222,10:44:40,/Volumes/Nuevo vol/BRUVS/BRUV Go pro 1station/05:02:22 VILLINGILI/GH020009_B.MP4/157,39,615.5226440429688,76.24190521240234,797.333740234375,175.0743408203125,0.8150981068611145,elasmobranch
/Volumes/Nuevo vol/BRUVS/BRUV Go pro 1station/05:02:22 VILLINGILI/GH020009_B.MP4,3223,10:44:60,/Volumes/Nuevo vol/BRUVS/BRUV Go pro 1station/05:02:22 VILLINGILI/GH020009_B.MP4/157,39,590.7269287109375,79.49555969238281,759.1884765625,188.1715240478516,0.8228261470794678,elasmobranch
/Volumes/Nuevo vol/BRUVS/BRUV Go pro 1station/05:02:22 VILLINGILI/GH020009_B.MP4,3224,10:44:80,/Volumes/Nuevo vol/BRUVS/BRUV Go pro 1station/05:02:22 VILLINGILI/GH020009_B.MP4/157,39,564.8900146484375,89.30692291259766,723.4235229492188,202.9392547607422,0.8229673504829407,elasmobranch
/Volumes/Nuevo vol/BRUVS/BRUV Go pro 1station/05:02:22 VILLINGILI/GH020009_B.MP4,3225,10:45:00,/Volumes/Nuevo vol/BRUVS/BRUV Go pro 1station/05:02:22 VILLINGILI/GH020009_B.MP4/157,39,542.9507446289062,104.6476058959961,710.3218994140625,214.53469848632807,0.8022136688232422,elasmobranch
/Volumes/Nuevo vol/BRUVS/BRUV Go pro 1station/05:02:22 VILLINGILI/GH020009_B.MP4,3226,10:45:20,/Volumes/Nuevo vol/BRUVS/BRUV Go pro 1station/05:02:22 VILLINGILI/GH020009_B.MP4/157,39,518.4984130859375,112.43292999267578,704.5488891601562,226.3715209960937,0.8119591474533081,elasmobranch
/Volumes/Nuevo vol/BRUVS/BRUV Go pro 1station/05:02:22 VILLINGILI/GH020009_B.MP4,3227,10:45:40,/Volumes/Nuevo vol/BRUVS/BRUV Go pro 1station/05:02:22 VILLINGILI/GH020009_B.MP4/157,39,495.0266723632813,126.58586883544922,692.7351684570312,237.32334899902344,0.7872662544250488,elasmobranch
/Volumes/Nuevo vol/BRUVS/BRUV Go pro 1station/05:02:22 VILLINGILI/GH020009_B.MP4,3228,10:45:60,/Volumes/Nuevo vol/BRUVS/BRUV Go pro 1station/05:02:22 VILLINGILI/GH020009_B.MP4/157,39,479.2105712890625,130.94606018066406,681.4048461914062,246.19081115722656,0.7981733083724976,elasmobranch
/Volumes/Nuevo vol/BRUVS/BRUV Go pro 1station/05:02:22 VILLINGILI/GH020009_B.MP4,3229,10:45:80,/Volumes/Nuevo vol/BRUVS/BRUV Go pro 1station/05:02:22 VILLINGILI/GH020009_B.MP4/157,39,458.8369445800781,136.08290100097656,670.1397094726562,253.8465881347656,0.8073618412017822,elasmobranch
/Volumes/Nuevo vol/BRUVS/BRUV Go pro 1station/05:02:22 VILLINGILI/GH020009_B.MP4,3230,10:46:00,/Volumes/Nuevo vol/BRUVS/BRUV Go pro 1station/05:02:22 VILLINGILI/GH020009_B.MP4/157,39,436.5231628417969,143.03407287597656,650.815185546875,264.4203796386719,0.8318162560462952,elasmobranch
/Volumes/Nuevo vol/BRUVS/BRUV Go pro 1station/05:02:22 VILLINGILI/GH020009_B.MP4,3231,10:46:20,/Volumes/Nuevo vol/BRUVS/BRUV Go pro 1station/05:02:22 VILLINGILI/GH020009_B.MP4/157,39,414.6568603515625,151.38926696777344,632.5709838867188,270.1781616210937,0.827072262763977,elasmobranch
/Volumes/Nuevo vol/BRUVS/BRUV Go pro 1station/05:02:22 VILLINGILI/GH020009_B.MP4,3232,10:46:40,/Volumes/Nuevo vol/BRUVS/BRUV Go pro 1station/05:02:22 VILLINGILI/GH020009_B.MP4/157,39,393.0987854003906,161.8126678466797,613.2762451171875,276.4605712890625,0.8190953135490417,elasmobranch
/Volumes/Nuevo vol/BRUVS/BRUV Go pro 1station/05:02:22 VILLINGILI/GH020009_B.MP4,3233,10:46:60,/Volumes/Nuevo vol/BRUVS/BRUV Go pro 1station/05:02:22 VILLINGILI/GH020009_B.MP4/157,39,372.2799072265625,170.78759765625,596.60888671875,283.32275390625,0.5538051128387451,elasmobranch
/Volumes/Nuevo vol/BRUVS/BRUV Go pro 1station/05:02:22 VILLINGILI/GH020009_B.MP4,3234,10:46:80,/Volumes/Nuevo vol/BRUVS/BRUV Go pro 1station/05:02:22 VILLINGILI/GH020009_B.MP4/157,39,348.4342041015625,190.7810974121093,556.3319091796875,292.05670166015625,0.7901734709739685,elasmobranch
/Volumes/Nuevo vol/BRUVS/BRUV Go pro 1station/05:02:22 VILLINGILI/GH020009_B.MP4,3235,10:47:00,/Volumes/Nuevo vol/BRUVS/BRUV Go pro 1station/05:02:22 VILLINGILI/GH020009_B.MP4/157,39,312.9960021972656,192.9105987548828,544.3856201171875,298.0805358886719,0.81864994764328,elasmobranch
/Volumes/Nuevo vol/BRUVS/BRUV Go pro 1station/05:02:22 VILLINGILI/GH020009_B.MP4,3236,10:47:20,/Volumes/Nuevo vol/BRUVS/BRUV Go pro 1station/05:02:22 VILLINGILI/GH020009_B.MP4/157,39,287.811279296875,201.04400634765625,526.4034423828125,309.2031555175781,0.7967801094055176,elasmobranch
/Volumes/Nuevo vol/BRUVS/BRUV Go pro 1station/05:02:22 VILLINGILI/GH020009_B.MP4,3237,10:47:40,/Volumes/Nuevo vol/BRUVS/BRUV Go pro 1station/05:02:22 VILLINGILI/GH020009_B.MP4/157,39,255.77313232421875,211.59996032714844,503.3872680664063,317.7388916015625,0.8070719242095947,elasmobranch
/Volumes/Nuevo vol/BRUVS/BRUV Go pro 1station/05:02:22 VILLINGILI/GH020009_B.MP4,3238,10:47:60,/Volumes/Nuevo vol/BRUVS/BRUV Go pro 1station/05:02:22 VILLINGILI/GH020009_B.MP4/157,39,222.4353942871093,223.1466064453125,483.3785705566406,325.60601806640625,0.8007476329803467,elasmobranch
/Volumes/Nuevo vol/BRUVS/BRUV Go pro 1station/05:02:22 VILLINGILI/GH020009_B.MP4,3239,10:47:80,/Volumes/Nuevo vol/BRUVS/BRUV Go pro 1station/05:02:22 VILLINGILI/GH020009_B.MP4/157,39,187.00965881347656,231.36627197265625,468.9722290039063,334.8780517578125,0.8016535043716431,elasmobranch
/Volumes/Nuevo vol/BRUVS/BRUV Go pro 1station/05:02:22 VILLINGILI/GH020009_B.MP4,3240,10:48:00,/Volumes/Nuevo vol/BRUVS/BRUV Go pro 1station/05:02:22 VILLINGILI/GH020009_B.MP4/157,39,150.7260284423828,240.20362854003903,454.0438232421875,342.8719482421875,0.7948190569877625,elasmobranch
/Volumes/Nuevo vol/BRUVS/BRUV Go pro 1station/05:02:22 VILLINGILI/GH020009_B.MP4,3240,10:48:00,/Volumes/Nuevo vol/BRUVS/BRUV Go pro 1station/05:02:22 VILLINGILI/GH020009_B.MP4/164,42,1203.40087890625,2.2380847930908203,1400.011962890625,73.23746490478516,0.5939180850982666,elasmobranch
/Volumes/Nuevo vol/BRUVS/BRUV Go pro 1station/05:02:22 VILLINGILI/GH020009_B.MP4,3241,10:48:20,/Volumes/Nuevo vol/BRUVS/BRUV Go pro 1station/05:02:22 VILLINGILI/GH020009_B.MP4/157,39,115.42375946044922,252.95933532714844,427.6253356933594,350.3144226074219,0.7905553579330444,elasmobranch
/Volumes/Nuevo vol/BRUVS/BRUV Go pro 1station/05:02:22 VILLINGILI/GH020009_B.MP4,3241,10:48:20,/Volumes/Nuevo vol/BRUVS/BRUV Go pro 1station/05:02:22 VILLINGILI/GH020009_B.MP4/164,42,1165.6007080078125,1.5988614559173584,1373.3001708984375,85.57158660888672,0.7164427042007446,elasmobranch
/Volumes/Nuevo vol/BRUVS/BRUV Go pro 1station/05:02:22 VILLINGILI/GH020009_B.MP4,3242,10:48:40,/Volumes/Nuevo vol/BRUVS/BRUV Go pro 1station/05:02:22 VILLINGILI/GH020009_B.MP4/157,39,77.87960052490234,260.79132080078125,402.4352722167969,359.56182861328125,0.8126077055931091,elasmobranch
